,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_preiod,yr_mnth
16082,2012-11-07,04_winter,2012,11,19,0,3,1,Mist,12.3,13.63,56.0,20.0,17,302,319,04_evening,2012-11
16083,2012-11-07,04_winter,2012,11,20,0,3,1,Mist,13.12,15.15,49.0,22.0,7,249,256,04_evening,2012-11
16084,2012-11-07,04_winter,2012,11,21,0,3,1,Mist,13.12,15.15,49.0,20.0,5,121,126,04_evening,2012-11
16085,2012-11-07,04_winter,2012,11,22,0,3,1,Light Snow,12.3,14.39,56.0,17.0,4,56,60,04_evening,2012-11
16086,2012-11-07,04_winter,2012,11,23,0,3,1,Light Snow,11.48,13.63,65.0,15.0,3,37,40,05_night,2012-11
16087,2012-11-08,04_winter,2012,11,0,0,4,1,Light Snow,11.48,13.63,61.0,15.0,1,14,15,01_early morning,2012-11
16088,2012-11-08,04_winter,2012,11,1,0,4,1,Light Snow,12.3,13.63,52.0,24.0,1,11,12,01_early morning,2012-11
16089,2012-11-08,04_winter,2012,11,2,0,4,1,Mist,12.3,14.39,49.0,15.0,1,5,6,01_early morning,2012-11
16090,2012-11-08,04_winter,2012,11,4,0,4,1,Mist,12.3,14.39,45.0,19.0,1,9,10,01_early morning,2012-11
16091,2012-11-08,04_winter,2012,11,5,0,4,1,Mist,12.3,14.39,42.0,15.0,0,35,35,01_early morning,2012-11
16092,2012-11-08,04_winter,2012,11,6,0,4,1,Clear,12.3,14.39,39.0,15.0,2,122,124,02_morning,2012-11
16093,2012-11-08,04_winter,2012,11,7,0,4,1,Clear,11.48,12.88,36.0,26.0,12,411,423,02_morning,2012-11
16094,2012-11-08,04_winter,2012,11,8,0,4,1,Clear,12.3,14.39,33.0,19.0,16,652,668,02_morning,2012-11
16095,2012-11-08,04_winter,2012,11,9,0,4,1,Clear,13.12,14.39,31.0,24.0,22,253,275,02_morning,2012-11
16096,2012-11-08,04_winter,2012,11,10,0,4,1,Clear,13.12,15.15,31.0,22.0,13,148,161,02_morning,2012-11
16097,2012-11-08,04_winter,2012,11,11,0,4,1,Clear,14.76,16.66,29.0,26.0,16,155,171,02_morning,2012-11
16098,2012-11-08,04_winter,2012,11,12,0,4,1,Clear,16.4,20.46,24.0,33.0,33,202,235,03_afternoon,2012-11
16099,2012-11-08,04_winter,2012,11,13,0,4,1,Clear,18.04,21.97,18.0,28.0,33,195,228,03_afternoon,2012-11
16100,2012-11-08,04_winter,2012,11,14,0,4,1,Clear,18.04,21.97,18.0,28.0,33,149,182,03_afternoon,2012-11
16101,2012-11-08,04_winter,2012,11,15,0,4,1,Clear,18.04,21.97,18.0,28.0,32,201,233,03_afternoon,2012-11
16102,2012-11-08,04_winter,2012,11,16,0,4,1,Clear,17.22,21.21,16.0,26.0,18,321,339,04_evening,2012-11
16103,2012-11-08,04_winter,2012,11,17,0,4,1,Clear,16.4,20.46,20.0,20.0,36,556,592,04_evening,2012-11
16104,2012-11-08,04_winter,2012,11,18,0,4,1,Clear,16.4,20.46,24.0,28.0,16,491,507,04_evening,2012-11
16105,2012-11-08,04_winter,2012,11,19,0,4,1,Clear,15.58,19.7,27.0,24.0,14,359,373,04_evening,2012-11
16106,2012-11-08,04_winter,2012,11,20,0,4,1,Clear,15.58,19.7,29.0,31.0,10,235,245,04_evening,2012-11
16107,2012-11-08,04_winter,2012,11,21,0,4,1,Clear,14.76,16.66,37.0,26.0,11,222,233,04_evening,2012-11
16108,2012-11-08,04_winter,2012,11,22,0,4,1,Clear,13.94,15.15,42.0,20.0,14,147,161,04_evening,2012-11
16109,2012-11-08,04_winter,2012,11,23,0,4,1,Clear,13.94,15.15,46.0,24.0,5,82,87,05_night,2012-11
16110,2012-11-09,04_winter,2012,11,0,0,5,1,Clear,13.94,15.15,49.0,22.0,9,46,55,01_early morning,2012-11
16111,2012-11-09,04_winter,2012,11,1,0,5,1,Clear,13.12,15.15,53.0,19.0,3,17,20,01_early morning,2012-11
16112,2012-11-09,04_winter,2012,11,2,0,5,1,Clear,13.12,15.15,53.0,17.0,1,11,12,01_early morning,2012-11
16113,2012-11-09,04_winter,2012,11,3,0,5,1,Clear,13.12,14.39,53.0,28.0,3,6,9,01_early morning,2012-11
16114,2012-11-09,04_winter,2012,11,4,0,5,1,Clear,13.12,14.39,53.0,24.0,0,14,14,01_early morning,2012-11
16115,2012-11-09,04_winter,2012,11,5,0,5,1,Clear,12.3,14.39,56.0,13.0,2,25,27,01_early morning,2012-11
16116,2012-11-09,04_winter,2012,11,6,0,5,1,Clear,10.66,13.63,65.0,7.0,5,126,131,02_morning,2012-11
16117,2012-11-09,04_winter,2012,11,7,0,5,1,Clear,10.66,13.63,65.0,9.0,9,332,341,02_morning,2012-11
16118,2012-11-09,04_winter,2012,11,8,0,5,1,Clear,13.12,15.91,57.0,11.0,25,668,693,02_morning,2012-11
16119,2012-11-09,04_winter,2012,11,9,0,5,1,Clear,13.94,15.15,53.0,28.0,23,304,327,02_morning,2012-11
16120,2012-11-09,04_winter,2012,11,10,0,5,1,Clear,14.76,16.66,50.0,22.0,34,163,197,02_morning,2012-11
16121,2012-11-09,04_winter,2012,11,11,0,5,1,Clear,16.4,20.46,47.0,20.0,66,185,251,02_morning,2012-11
16122,2012-11-09,04_winter,2012,11,12,0,5,1,Clear,18.04,21.97,41.0,22.0,48,214,262,03_afternoon,2012-11
16123,2012-11-09,04_winter,2012,11,13,0,5,1,Clear,18.86,22.73,38.0,20.0,62,237,299,03_afternoon,2012-11
16124,2012-11-09,04_winter,2012,11,14,0,5,1,Clear,18.86,22.73,38.0,13.0,67,207,274,03_afternoon,2012-11
16125,2012-11-09,04_winter,2012,11,15,0,5,1,Clear,18.86,22.73,36.0,15.0,78,278,356,03_afternoon,2012-11
16126,2012-11-09,04_winter,2012,11,16,0,5,1,Clear,18.86,22.73,38.0,11.0,57,377,434,04_evening,2012-11
16127,2012-11-09,04_winter,2012,11,17,0,5,1,Clear,17.22,21.21,44.0,9.0,61,593,654,04_evening,2012-11
16128,2012-11-09,04_winter,2012,11,18,0,5,1,Clear,17.22,21.21,44.0,7.0,46,450,496,04_evening,2012-11
16129,2012-11-09,04_winter,2012,11,19,0,5,1,Clear,13.94,17.42,71.0,6.0,30,331,361,04_evening,2012-11
16130,2012-11-09,04_winter,2012,11,20,0,5,1,Clear,14.76,17.42,66.0,9.0,20,235,255,04_evening,2012-11
16131,2012-11-09,04_winter,2012,11,21,0,5,1,Clear,13.94,18.18,76.0,0.0,23,176,199,04_evening,2012-11
16132,2012-11-09,04_winter,2012,11,22,0,5,1,Clear,13.94,17.42,71.0,7.0,17,146,163,04_evening,2012-11
16133,2012-11-09,04_winter,2012,11,23,0,5,1,Clear,13.12,16.66,81.0,6.0,20,142,162,05_night,2012-11
16134,2012-11-10,04_winter,2012,11,0,0,6,0,Clear,13.12,16.66,76.0,6.0,16,106,122,01_early morning,2012-11
16135,2012-11-10,04_winter,2012,11,1,0,6,0,Clear,12.3,15.91,81.0,6.0,8,68,76,01_early morning,2012-11
16136,2012-11-10,04_winter,2012,11,2,0,6,0,Clear,13.12,17.42,81.0,0.0,2,42,44,01_early morning,2012-11
16137,2012-11-10,04_winter,2012,11,3,0,6,0,Clear,12.3,16.66,81.0,0.0,9,11,20,01_early morning,2012-11
16138,2012-11-10,04_winter,2012,11,4,0,6,0,Clear,10.66,13.63,87.0,7.0,2,4,6,01_early morning,2012-11
16139,2012-11-10,04_winter,2012,11,5,0,6,0,Clear,11.48,15.91,87.0,0.0,1,9,10,01_early morning,2012-11
16140,2012-11-10,04_winter,2012,11,6,0,6,0,Clear,9.84,12.88,93.0,6.0,5,11,16,02_morning,2012-11
16141,2012-11-10,04_winter,2012,11,7,0,6,0,Clear,10.66,13.63,87.0,7.0,14,57,71,02_morning,2012-11
16142,2012-11-10,04_winter,2012,11,8,0,6,0,Clear,13.12,17.42,76.0,0.0,16,130,146,02_morning,2012-11
16143,2012-11-10,04_winter,2012,11,9,0,6,0,Clear,14.76,17.42,66.0,13.0,43,216,259,02_morning,2012-11
16144,2012-11-10,04_winter,2012,11,10,0,6,0,Clear,16.4,20.46,58.0,0.0,86,264,350,02_morning,2012-11
16145,2012-11-10,04_winter,2012,11,11,0,6,0,Clear,16.4,20.46,58.0,7.0,143,323,466,02_morning,2012-11
16146,2012-11-10,04_winter,2012,11,12,0,6,0,Clear,19.68,23.48,48.0,0.0,258,348,606,03_afternoon,2012-11
16147,2012-11-10,04_winter,2012,11,13,0,6,0,Clear,21.32,25.0,39.0,0.0,268,383,651,03_afternoon,2012-11
16148,2012-11-10,04_winter,2012,11,14,0,6,0,Clear,22.14,25.76,37.0,0.0,280,347,627,03_afternoon,2012-11
16149,2012-11-10,04_winter,2012,11,15,0,6,0,Clear,21.32,25.0,45.0,0.0,216,351,567,03_afternoon,2012-11
16150,2012-11-10,04_winter,2012,11,16,0,6,0,Clear,22.14,25.76,37.0,0.0,227,378,605,04_evening,2012-11
16151,2012-11-10,04_winter,2012,11,17,0,6,0,Clear,20.5,24.24,45.0,13.0,183,318,501,04_evening,2012-11
16152,2012-11-10,04_winter,2012,11,18,0,6,0,Clear,18.04,21.97,54.0,9.0,103,256,359,04_evening,2012-11
16153,2012-11-10,04_winter,2012,11,19,0,6,0,Clear,18.86,22.73,51.0,6.0,55,228,283,04_evening,2012-11
16154,2012-11-10,04_winter,2012,11,20,0,6,0,Clear,18.04,21.97,54.0,0.0,39,153,192,04_evening,2012-11
16155,2012-11-10,04_winter,2012,11,21,0,6,0,Clear,16.4,20.46,66.0,0.0,51,169,220,04_evening,2012-11
16156,2012-11-10,04_winter,2012,11,22,0,6,0,Clear,15.58,19.7,71.0,6.0,39,154,193,04_evening,2012-11
16157,2012-11-10,04_winter,2012,11,23,0,6,0,Clear,14.76,18.18,71.0,7.0,26,120,146,05_night,2012-11
16158,2012-11-11,04_winter,2012,11,0,0,0,0,Clear,13.94,17.42,81.0,6.0,14,110,124,01_early morning,2012-11
16159,2012-11-11,04_winter,2012,11,1,0,0,0,Clear,13.94,17.42,76.0,6.0,26,82,108,01_early morning,2012-11
16160,2012-11-11,04_winter,2012,11,2,0,0,0,Clear,13.12,16.66,87.0,7.0,12,58,70,01_early morning,2012-11
16161,2012-11-11,04_winter,2012,11,3,0,0,0,Clear,13.94,18.18,81.0,0.0,9,39,48,01_early morning,2012-11
16162,2012-11-11,04_winter,2012,11,4,0,0,0,Clear,13.12,16.66,81.0,7.0,5,6,11,01_early morning,2012-11
16163,2012-11-11,04_winter,2012,11,5,0,0,0,Clear,12.3,15.15,87.0,9.0,0,12,12,01_early morning,2012-11
16164,2012-11-11,04_winter,2012,11,6,0,0,0,Clear,12.3,15.91,87.0,6.0,3,16,19,02_morning,2012-11
16165,2012-11-11,04_winter,2012,11,7,0,0,0,Clear,12.3,15.91,89.0,6.0,12,56,68,02_morning,2012-11
16166,2012-11-11,04_winter,2012,11,8,0,0,0,Clear,13.12,16.66,87.0,7.0,32,87,119,02_morning,2012-11
16167,2012-11-11,04_winter,2012,11,9,0,0,0,Clear,14.76,18.94,77.0,0.0,94,179,273,02_morning,2012-11
16168,2012-11-11,04_winter,2012,11,10,0,0,0,Clear,16.4,20.46,69.0,7.0,133,272,405,02_morning,2012-11
16169,2012-11-11,04_winter,2012,11,11,0,0,0,Clear,18.86,22.73,59.0,9.0,180,324,504,02_morning,2012-11
16170,2012-11-11,04_winter,2012,11,12,0,0,0,Clear,20.5,24.24,48.0,6.0,195,390,585,03_afternoon,2012-11
16171,2012-11-11,04_winter,2012,11,13,0,0,0,Clear,22.14,25.76,45.0,7.0,262,424,686,03_afternoon,2012-11
16172,2012-11-11,04_winter,2012,11,14,0,0,0,Clear,24.6,31.06,33.0,11.0,292,362,654,03_afternoon,2012-11
16173,2012-11-11,04_winter,2012,11,15,0,0,0,Clear,22.96,26.52,37.0,15.0,304,420,724,03_afternoon,2012-11
16174,2012-11-11,04_winter,2012,11,16,0,0,0,Clear,22.14,25.76,42.0,15.0,260,393,653,04_evening,2012-11
16175,2012-11-11,04_winter,2012,11,17,0,0,0,Clear,22.14,25.76,45.0,11.0,151,342,493,04_evening,2012-11
16176,2012-11-11,04_winter,2012,11,18,0,0,0,Clear,21.32,25.0,45.0,9.0,102,303,405,04_evening,2012-11
16177,2012-11-11,04_winter,2012,11,19,0,0,0,Clear,19.68,23.48,55.0,9.0,69,208,277,04_evening,2012-11
16178,2012-11-11,04_winter,2012,11,20,0,0,0,Clear,18.04,21.97,62.0,11.0,54,146,200,04_evening,2012-11
16179,2012-11-11,04_winter,2012,11,21,0,0,0,Clear,18.04,21.97,67.0,15.0,44,127,171,04_evening,2012-11
16180,2012-11-11,04_winter,2012,11,22,0,0,0,Clear,17.22,21.21,71.0,13.0,21,113,134,04_evening,2012-11
16181,2012-11-11,04_winter,2012,11,23,0,0,0,Clear,17.22,21.21,71.0,13.0,16,93,109,05_night,2012-11
16182,2012-11-12,04_winter,2012,11,0,1,1,0,Clear,17.22,21.21,71.0,7.0,6,43,49,01_early morning,2012-11
16183,2012-11-12,04_winter,2012,11,1,1,1,0,Clear,16.4,20.46,76.0,11.0,4,26,30,01_early morning,2012-11
16184,2012-11-12,04_winter,2012,11,2,1,1,0,Clear,16.4,20.46,76.0,9.0,6,14,20,01_early morning,2012-11
16185,2012-11-12,04_winter,2012,11,3,1,1,0,Clear,16.4,20.46,76.0,9.0,1,3,4,01_early morning,2012-11
16186,2012-11-12,04_winter,2012,11,4,1,1,0,Clear,16.4,20.46,76.0,6.0,1,3,4,01_early morning,2012-11
16187,2012-11-12,04_winter,2012,11,5,1,1,0,Clear,15.58,19.7,87.0,0.0,1,23,24,01_early morning,2012-11
16188,2012-11-12,04_winter,2012,11,6,1,1,0,Clear,15.58,19.7,87.0,7.0,7,64,71,02_morning,2012-11
16189,2012-11-12,04_winter,2012,11,7,1,1,0,Clear,16.4,20.46,87.0,0.0,16,248,264,02_morning,2012-11
16190,2012-11-12,04_winter,2012,11,8,1,1,0,Clear,17.22,21.21,82.0,11.0,50,490,540,02_morning,2012-11
16191,2012-11-12,04_winter,2012,11,9,1,1,0,Clear,18.04,21.97,88.0,7.0,60,337,397,02_morning,2012-11
16192,2012-11-12,04_winter,2012,11,10,1,1,0,Clear,19.68,23.48,77.0,11.0,82,184,266,02_morning,2012-11
16193,2012-11-12,04_winter,2012,11,11,1,1,0,Clear,21.32,25.0,72.0,11.0,112,255,367,02_morning,2012-11
16194,2012-11-12,04_winter,2012,11,12,1,1,0,Clear,22.96,26.52,64.0,15.0,105,314,419,03_afternoon,2012-11
16195,2012-11-12,04_winter,2012,11,13,1,1,0,Clear,24.6,30.3,60.0,15.0,108,312,420,03_afternoon,2012-11
16196,2012-11-12,04_winter,2012,11,14,1,1,0,Clear,23.78,27.27,60.0,19.0,134,310,444,03_afternoon,2012-11
16197,2012-11-12,04_winter,2012,11,15,1,1,0,Clear,22.96,26.52,64.0,17.0,102,280,382,03_afternoon,2012-11
16198,2012-11-12,04_winter,2012,11,16,1,1,0,Clear,22.96,26.52,64.0,11.0,87,347,434,04_evening,2012-11
16199,2012-11-12,04_winter,2012,11,17,1,1,0,Clear,22.96,26.52,64.0,19.0,66,530,596,04_evening,2012-11
16200,2012-11-12,04_winter,2012,11,18,1,1,0,Clear,21.32,25.0,72.0,9.0,65,486,551,04_evening,2012-11
16201,2012-11-12,04_winter,2012,11,19,1,1,0,Clear,22.14,25.76,73.0,19.0,30,323,353,04_evening,2012-11
16202,2012-11-12,04_winter,2012,11,20,1,1,0,Mist,21.32,25.0,77.0,19.0,31,273,304,04_evening,2012-11
16203,2012-11-12,04_winter,2012,11,21,1,1,0,Light Snow,22.14,25.76,73.0,15.0,10,145,155,04_evening,2012-11
16204,2012-11-12,04_winter,2012,11,22,1,1,0,Clear,21.32,25.0,77.0,17.0,12,100,112,04_evening,2012-11
16205,2012-11-12,04_winter,2012,11,23,1,1,0,Mist,22.14,25.76,77.0,15.0,1,62,63,05_night,2012-11
16206,2012-11-13,04_winter,2012,11,0,0,2,1,Mist,21.32,25.0,83.0,19.0,5,18,23,01_early morning,2012-11
16207,2012-11-13,04_winter,2012,11,1,0,2,1,Light Snow,18.04,21.97,88.0,43.0,0,5,5,01_early morning,2012-11
16208,2012-11-13,04_winter,2012,11,2,0,2,1,Light Snow,14.76,15.91,87.0,30.0,7,4,11,01_early morning,2012-11
16209,2012-11-13,04_winter,2012,11,3,0,2,1,Light Snow,14.76,16.66,87.0,24.0,2,3,5,01_early morning,2012-11
16210,2012-11-13,04_winter,2012,11,4,0,2,1,Mist,14.76,16.66,81.0,26.0,0,9,9,01_early morning,2012-11
16211,2012-11-13,04_winter,2012,11,5,0,2,1,Mist,13.94,15.91,87.0,19.0,0,18,18,01_early morning,2012-11
16212,2012-11-13,04_winter,2012,11,6,0,2,1,Light Snow,13.12,14.39,81.0,31.0,2,48,50,02_morning,2012-11
16213,2012-11-13,04_winter,2012,11,7,0,2,1,Light Snow,13.12,15.15,87.0,17.0,1,106,107,02_morning,2012-11
16214,2012-11-13,04_winter,2012,11,8,0,2,1,Light Snow,13.12,15.15,87.0,17.0,4,207,211,02_morning,2012-11
16215,2012-11-13,04_winter,2012,11,9,0,2,1,Light Snow,13.12,15.15,81.0,22.0,1,109,110,02_morning,2012-11
16216,2012-11-13,04_winter,2012,11,10,0,2,1,Light Snow,12.3,13.63,75.0,26.0,10,84,94,02_morning,2012-11
16217,2012-11-13,04_winter,2012,11,11,0,2,1,Clear,13.12,15.15,70.0,17.0,22,133,155,02_morning,2012-11
16218,2012-11-13,04_winter,2012,11,12,0,2,1,Clear,13.94,15.91,61.0,19.0,16,180,196,03_afternoon,2012-11
16219,2012-11-13,04_winter,2012,11,13,0,2,1,Clear,13.94,15.91,53.0,17.0,30,188,218,03_afternoon,2012-11
16220,2012-11-13,04_winter,2012,11,14,0,2,1,Clear,15.58,19.7,46.0,26.0,34,169,203,03_afternoon,2012-11
16221,2012-11-13,04_winter,2012,11,15,0,2,1,Clear,16.4,20.46,40.0,20.0,33,184,217,03_afternoon,2012-11
16222,2012-11-13,04_winter,2012,11,16,0,2,1,Clear,15.58,19.7,40.0,20.0,28,282,310,04_evening,2012-11
16223,2012-11-13,04_winter,2012,11,17,0,2,1,Clear,13.94,15.15,49.0,24.0,33,575,608,04_evening,2012-11
16224,2012-11-13,04_winter,2012,11,18,0,2,1,Clear,13.94,15.91,49.0,19.0,45,514,559,04_evening,2012-11
16225,2012-11-13,04_winter,2012,11,19,0,2,1,Clear,13.12,14.39,49.0,24.0,12,344,356,04_evening,2012-11
16226,2012-11-13,04_winter,2012,11,20,0,2,1,Clear,12.3,13.63,49.0,24.0,12,211,223,04_evening,2012-11
16227,2012-11-13,04_winter,2012,11,21,0,2,1,Clear,12.3,13.63,49.0,24.0,9,178,187,04_evening,2012-11
16228,2012-11-13,04_winter,2012,11,22,0,2,1,Clear,10.66,11.37,56.0,22.0,15,120,135,04_evening,2012-11
16229,2012-11-13,04_winter,2012,11,23,0,2,1,Clear,10.66,11.37,56.0,20.0,6,78,84,05_night,2012-11
16230,2012-11-14,04_winter,2012,11,0,0,3,1,Clear,10.66,12.12,56.0,19.0,4,20,24,01_early morning,2012-11
16231,2012-11-14,04_winter,2012,11,1,0,3,1,Clear,9.84,10.61,60.0,20.0,2,10,12,01_early morning,2012-11
16232,2012-11-14,04_winter,2012,11,2,0,3,1,Clear,9.84,10.61,60.0,20.0,0,1,1,01_early morning,2012-11
16233,2012-11-14,04_winter,2012,11,3,0,3,1,Clear,9.84,11.37,65.0,15.0,0,5,5,01_early morning,2012-11
16234,2012-11-14,04_winter,2012,11,4,0,3,1,Clear,9.02,11.37,69.0,13.0,0,6,6,01_early morning,2012-11
16235,2012-11-14,04_winter,2012,11,5,0,3,1,Clear,9.02,11.37,69.0,13.0,0,39,39,01_early morning,2012-11
16236,2012-11-14,04_winter,2012,11,6,0,3,1,Clear,9.84,11.37,65.0,13.0,4,142,146,02_morning,2012-11
16237,2012-11-14,04_winter,2012,11,7,0,3,1,Clear,9.84,10.61,65.0,19.0,10,405,415,02_morning,2012-11
16238,2012-11-14,04_winter,2012,11,8,0,3,1,Clear,11.48,12.88,56.0,20.0,27,664,691,02_morning,2012-11
16239,2012-11-14,04_winter,2012,11,9,0,3,1,Clear,12.3,13.63,52.0,26.0,22,310,332,02_morning,2012-11
16240,2012-11-14,04_winter,2012,11,10,0,3,1,Clear,13.12,14.39,45.0,24.0,18,153,171,02_morning,2012-11
16241,2012-11-14,04_winter,2012,11,11,0,3,1,Clear,13.12,15.15,49.0,17.0,25,126,151,02_morning,2012-11
16242,2012-11-14,04_winter,2012,11,12,0,3,1,Clear,13.94,16.66,46.0,0.0,40,200,240,03_afternoon,2012-11
16243,2012-11-14,04_winter,2012,11,13,0,3,1,Clear,14.76,16.66,43.0,17.0,32,182,214,03_afternoon,2012-11
16244,2012-11-14,04_winter,2012,11,14,0,3,1,Clear,14.76,17.42,43.0,9.0,20,161,181,03_afternoon,2012-11
16245,2012-11-14,04_winter,2012,11,15,0,3,1,Clear,14.76,16.66,43.0,19.0,32,228,260,03_afternoon,2012-11
16246,2012-11-14,04_winter,2012,11,16,0,3,1,Clear,13.94,17.42,46.0,7.0,31,290,321,04_evening,2012-11
16247,2012-11-14,04_winter,2012,11,17,0,3,1,Clear,13.12,15.91,49.0,13.0,19,564,583,04_evening,2012-11
16248,2012-11-14,04_winter,2012,11,18,0,3,1,Clear,13.12,15.91,53.0,11.0,24,543,567,04_evening,2012-11
16249,2012-11-14,04_winter,2012,11,19,0,3,1,Clear,12.3,15.15,52.0,11.0,28,368,396,04_evening,2012-11
16250,2012-11-14,04_winter,2012,11,20,0,3,1,Clear,12.3,15.91,52.0,6.0,15,252,267,04_evening,2012-11
16251,2012-11-14,04_winter,2012,11,21,0,3,1,Clear,12.3,16.66,56.0,0.0,5,208,213,04_evening,2012-11
16252,2012-11-14,04_winter,2012,11,22,0,3,1,Clear,11.48,15.91,61.0,0.0,6,167,173,04_evening,2012-11
16253,2012-11-14,04_winter,2012,11,23,0,3,1,Clear,9.84,12.12,70.0,9.0,9,78,87,05_night,2012-11
16254,2012-11-15,04_winter,2012,11,0,0,4,1,Mist,10.66,15.15,65.0,0.0,1,33,34,01_early morning,2012-11
16255,2012-11-15,04_winter,2012,11,1,0,4,1,Mist,10.66,13.63,65.0,7.0,2,14,16,01_early morning,2012-11
16256,2012-11-15,04_winter,2012,11,2,0,4,1,Mist,10.66,12.88,70.0,11.0,0,7,7,01_early morning,2012-11
16257,2012-11-15,04_winter,2012,11,3,0,4,1,Mist,10.66,14.39,70.0,6.0,0,2,2,01_early morning,2012-11
16258,2012-11-15,04_winter,2012,11,4,0,4,1,Mist,11.48,14.39,65.0,9.0,0,5,5,01_early morning,2012-11
16259,2012-11-15,04_winter,2012,11,5,0,4,1,Mist,12.3,14.39,61.0,15.0,3,34,37,01_early morning,2012-11
16260,2012-11-15,04_winter,2012,11,6,0,4,1,Mist,12.3,14.39,65.0,17.0,1,146,147,02_morning,2012-11
16261,2012-11-15,04_winter,2012,11,7,0,4,1,Mist,12.3,14.39,65.0,13.0,7,403,410,02_morning,2012-11
16262,2012-11-15,04_winter,2012,11,8,0,4,1,Mist,12.3,14.39,61.0,15.0,21,625,646,02_morning,2012-11
16263,2012-11-15,04_winter,2012,11,9,0,4,1,Mist,13.12,15.91,61.0,13.0,17,306,323,02_morning,2012-11
16264,2012-11-15,04_winter,2012,11,10,0,4,1,Mist,13.12,16.66,66.0,9.0,11,142,153,02_morning,2012-11
16265,2012-11-15,04_winter,2012,11,11,0,4,1,Mist,13.94,16.66,61.0,9.0,28,138,166,02_morning,2012-11
16266,2012-11-15,04_winter,2012,11,12,0,4,1,Mist,14.76,18.18,62.0,7.0,29,184,213,03_afternoon,2012-11
16267,2012-11-15,04_winter,2012,11,13,0,4,1,Mist,15.58,19.7,54.0,7.0,20,197,217,03_afternoon,2012-11
16268,2012-11-15,04_winter,2012,11,14,0,4,1,Mist,15.58,19.7,54.0,11.0,27,174,201,03_afternoon,2012-11
16269,2012-11-15,04_winter,2012,11,15,0,4,1,Mist,15.58,19.7,58.0,11.0,26,191,217,03_afternoon,2012-11
16270,2012-11-15,04_winter,2012,11,16,0,4,1,Mist,14.76,17.42,57.0,13.0,24,318,342,04_evening,2012-11
16271,2012-11-15,04_winter,2012,11,17,0,4,1,Mist,14.76,17.42,57.0,15.0,22,541,563,04_evening,2012-11
16272,2012-11-15,04_winter,2012,11,18,0,4,1,Mist,14.76,17.42,57.0,13.0,10,563,573,04_evening,2012-11
16273,2012-11-15,04_winter,2012,11,19,0,4,1,Mist,13.94,16.66,61.0,9.0,11,375,386,04_evening,2012-11
16274,2012-11-15,04_winter,2012,11,20,0,4,1,Clear,13.94,17.42,61.0,7.0,23,262,285,04_evening,2012-11
16275,2012-11-15,04_winter,2012,11,21,0,4,1,Mist,13.12,16.66,66.0,7.0,20,204,224,04_evening,2012-11
16276,2012-11-15,04_winter,2012,11,22,0,4,1,Mist,13.12,15.91,66.0,11.0,10,143,153,04_evening,2012-11
16277,2012-11-15,04_winter,2012,11,23,0,4,1,Mist,13.12,15.91,61.0,11.0,7,118,125,05_night,2012-11
16278,2012-11-16,04_winter,2012,11,0,0,5,1,Mist,13.12,16.66,66.0,7.0,7,58,65,01_early morning,2012-11
16279,2012-11-16,04_winter,2012,11,1,0,5,1,Mist,12.3,15.91,65.0,6.0,5,16,21,01_early morning,2012-11
16280,2012-11-16,04_winter,2012,11,2,0,5,1,Mist,12.3,15.15,70.0,11.0,0,9,9,01_early morning,2012-11
16281,2012-11-16,04_winter,2012,11,3,0,5,1,Mist,12.3,15.15,65.0,9.0,0,6,6,01_early morning,2012-11
16282,2012-11-16,04_winter,2012,11,4,0,5,1,Mist,12.3,15.91,65.0,7.0,0,5,5,01_early morning,2012-11
16283,2012-11-16,04_winter,2012,11,5,0,5,1,Mist,12.3,15.91,65.0,6.0,2,34,36,01_early morning,2012-11
16284,2012-11-16,04_winter,2012,11,6,0,5,1,Mist,12.3,15.91,61.0,6.0,4,126,130,02_morning,2012-11
16285,2012-11-16,04_winter,2012,11,7,0,5,1,Mist,12.3,15.15,61.0,11.0,5,362,367,02_morning,2012-11
16286,2012-11-16,04_winter,2012,11,8,0,5,1,Mist,13.12,16.66,57.0,9.0,17,694,711,02_morning,2012-11
16287,2012-11-16,04_winter,2012,11,9,0,5,1,Clear,13.94,17.42,53.0,7.0,21,330,351,02_morning,2012-11
16288,2012-11-16,04_winter,2012,11,10,0,5,1,Clear,13.94,16.66,53.0,13.0,33,165,198,02_morning,2012-11
16289,2012-11-16,04_winter,2012,11,11,0,5,1,Clear,15.58,19.7,43.0,15.0,33,185,218,02_morning,2012-11
16290,2012-11-16,04_winter,2012,11,12,0,5,1,Clear,16.4,20.46,43.0,19.0,28,262,290,03_afternoon,2012-11
16291,2012-11-16,04_winter,2012,11,13,0,5,1,Clear,17.22,21.21,38.0,13.0,52,226,278,03_afternoon,2012-11
16292,2012-11-16,04_winter,2012,11,14,0,5,1,Clear,17.22,21.21,35.0,7.0,47,204,251,03_afternoon,2012-11
16293,2012-11-16,04_winter,2012,11,15,0,5,1,Clear,17.22,21.21,38.0,9.0,30,237,267,03_afternoon,2012-11
16294,2012-11-16,04_winter,2012,11,16,0,5,1,Clear,17.22,21.21,35.0,19.0,33,350,383,04_evening,2012-11
16295,2012-11-16,04_winter,2012,11,17,0,5,1,Clear,14.76,17.42,46.0,13.0,41,539,580,04_evening,2012-11
16296,2012-11-16,04_winter,2012,11,18,0,5,1,Clear,13.94,16.66,53.0,11.0,22,483,505,04_evening,2012-11
